template	NADA	0	2
5.648625	5.708625	83.861328	83.861328	83.861328	46.617161	38.334026	54.970814	5.648625	5.708625	41.551117	38.449993	46.840775	54.016891	54.970814	0	0	0	0	0	0	w	"V	spn	"V	1	what	34.640385	39.334717	35.799625	38.342503	friendly-55	None	-3	0	None
5.708625	5.738626	--undefined--	--undefined--	--undefined--	54.491722	52.774284	55.314346	5.708625	5.738626	54.970814	55.314346	54.907440	52.774284	52.774284	0	0	0	0	0	0	"V	t	w	"V	2	what	34.640385	39.334717	29.990097	36.131786	friendly-55	None	-2	0	None
5.738626	5.798625	675.076172	675.076172	675.076172	46.165295	39.357067	52.774284	5.738626	5.798625	52.774284	48.561607	45.225388	41.547237	39.357067	0	0	0	0	0	0	t	b	"V	"I	3	what	34.640385	39.334717	34.160454	39.334717	friendly-55	None	-1	0	None
5.798625	5.828625	675.076172	675.076172	675.076172	44.280975	37.071293	56.742210	5.798625	5.828625	39.357067	37.071293	43.953331	56.742210	56.742210	0	0	0	0	0	0	b	r\	t	"I	1	brings	37.293167	42.989067	36.708908	39.334717	friendly-55	None	-5	0	None
5.828625	5.858625	--undefined--	--undefined--	--undefined--	61.486053	56.742210	64.024788	5.828625	5.858625	56.742210	61.983299	63.193913	64.024788	64.024788	0	0	0	0	0	0	r\	"I	b	"I	2	brings	37.293167	42.989067	34.307323	39.865051	friendly-55	None	-4	0	None
5.858625	5.918625	697.087036	697.087036	697.087036	62.658394	60.943314	64.024788	5.858625	5.918625	64.024788	63.447670	62.688309	61.422802	60.943314	0	0	0	0	0	0	"I	N	r\	"I	3	brings	37.293167	42.989067	40.741806	41.736008	friendly-55	None	-3	0	None
5.918625	5.988626	680.208374	663.329712	697.087036	58.065781	54.266884	60.970314	5.918625	5.988626	60.943314	60.493694	58.288303	54.266884	54.522141	0	0	0	0	0	0	N	z	"I	"u	4	brings	37.293167	42.989067	33.670956	39.384975	friendly-55	None	-2	0	None
5.988626	6.048625	--undefined--	--undefined--	--undefined--	53.824764	52.329247	56.011505	5.988626	6.048625	54.522141	52.621994	54.081615	53.260616	56.011505	0	0	0	0	0	0	z	j	N	"u	5	brings	37.293167	42.989067	41.354622	42.989067	friendly-55	None	-1	0	None
6.048625	6.078626	--undefined--	--undefined--	--undefined--	57.135864	56.011505	57.891598	6.048625	6.078626	56.011505	56.795330	57.845024	57.891598	57.891598	0	0	0	0	0	0	j	"u	z	"u	1	you	39.606487	42.778759	41.457535	42.778759	friendly-55	None	-2	0	None
6.078626	6.108625	--undefined--	--undefined--	--undefined--	54.393532	48.939384	57.891598	6.078626	6.108625	57.891598	56.334190	54.408958	48.939384	48.939384	0	0	0	0	0	0	"u	t	j	"u	2	you	39.606487	42.778759	39.429878	42.778759	friendly-55	None	-1	0	None
6.108625	6.168625	410.377594	410.377594	410.377594	49.100300	47.075901	53.611862	6.108625	6.168625	48.939384	47.075901	47.438995	50.216656	53.611862	0	0	0	0	0	0	t	I	"u	I	1	to	35.693516	41.394955	36.831963	41.394955	friendly-55	None	-2	0	None
6.168625	6.218626	432.297272	201.385071	685.129150	54.405888	51.987610	56.051598	6.168625	6.218626	53.611862	55.363888	56.051598	54.687477	51.987610	0	0	0	0	0	0	I	h	t	I	2	to	35.693516	41.394955	34.383034	34.919014	friendly-55	None	-1	0	None
6.218626	6.268625	133.386887	133.386887	133.386887	52.091671	50.528160	53.865143	6.218626	6.268625	51.987610	51.325172	52.006374	52.837570	53.865143	0	0	0	0	0	0	h	j	I	"u	1	hewlands	35.085751	40.740669	31.255453	38.052208	friendly-55	None	-8	0	None
6.268625	6.388625	--undefined--	--undefined--	--undefined--	60.889507	53.865143	63.772484	6.268625	6.388625	53.865143	61.576950	61.517902	62.911385	63.772484	0	0	0	0	0	0	j	"u	h	"u	2	hewlands	35.085751	40.740669	30.507544	40.489750	friendly-55	None	-7	0	None
6.388625	6.448625	--undefined--	--undefined--	--undefined--	62.145855	56.168655	64.548820	6.388625	6.448625	63.772484	64.182198	64.548820	59.202503	56.168655	0	0	0	0	0	0	"u	l	j	"u	3	hewlands	35.085751	40.740669	37.300255	40.740669	friendly-55	None	-6	0	None
6.448625	6.508625	--undefined--	--undefined--	--undefined--	58.823658	56.168655	59.942871	6.448625	6.508625	56.168655	59.942871	58.939804	59.544605	59.217613	0	0	0	0	0	0	l	V	"u	V	4	hewlands	35.085751	40.740669	36.792927	38.811203	friendly-55	None	-5	0	None
6.508625	6.568625	--undefined--	--undefined--	--undefined--	57.042385	54.806450	59.217613	6.508625	6.568625	59.217613	58.473053	57.411423	54.831779	56.032467	0	0	0	0	0	0	V	n	l	V	5	hewlands	35.085751	40.740669	36.640461	39.495071	friendly-55	None	-4	0	None
6.568625	6.708625	519.007812	519.007812	519.007812	51.605980	47.209854	56.032467	6.568625	6.708625	56.032467	53.512032	51.704124	47.209854	50.193069	0	0	0	0	0	0	n	d	V	V	6	hewlands	35.085751	40.740669	35.652832	39.925583	friendly-55	None	-3	0	None
6.708625	6.748625	--undefined--	--undefined--	--undefined--	47.203926	43.903103	50.193069	6.708625	6.748625	50.193069	49.470268	48.140381	43.903103	44.312820	0	0	0	0	0	0	d	z	n	V	7	hewlands	35.085751	40.740669	39.146549	39.146549	friendly-55	None	-2	0	None
6.748625	6.868625	400.266510	290.403046	510.129974	45.158405	37.848980	51.117928	6.748625	6.868625	44.312820	50.124630	47.642284	42.318642	37.877621	0	0	0	0	0	0	z	spn	d	V	8	hewlands	35.085751	40.740669	33.936909	37.822720	friendly-55	None	-1	0	None
6.868625	7.700000	472.792297	290.559753	704.525574	39.369106	34.952034	44.229012	6.868625	7.700000	37.877621	37.534481	38.177727	41.520363	39.100601	0	0	0	0	0	0	spn	sil	z	V	1	XXNONVERBALXX	33.169701	40.325207	33.169701	40.325207	friendly-55	None	-1	0	None
7.700000	9.460000	675.317078	675.317078	675.317078	-289.690948	-300.000000	39.100601	7.700000	9.460000	39.100601	-300.000000	-300.000000	-300.000000	31.822474	0	0	0	0	0	0	sil	spn	spn	V	1	.	16.955158	26.519535	16.955158	26.519535	friendly-55	None	-1	0	None
9.460000	9.673126	409.469879	409.469879	409.469879	37.978683	31.822474	40.832359	9.460000	9.673126	31.822474	37.418980	39.002087	38.218063	40.232559	0	0	0	0	0	0	spn	D	sil	V	1	XXNONVERBALXX	33.344185	37.682480	33.344185	37.682480	friendly-55	None	-1	0	None
9.673126	9.713126	--undefined--	--undefined--	--undefined--	47.525455	40.232559	55.900806	9.673126	9.713126	40.232559	40.818924	45.969269	54.705715	55.900806	0	0	0	0	0	0	D	V	spn	V	1	the	31.833387	39.149757	29.394598	32.372295	watchful-72	None	-2	0	None
9.713126	9.743126	--undefined--	--undefined--	--undefined--	56.668926	55.900806	57.573120	9.713126	9.743126	55.900806	56.507729	56.507729	56.694050	57.573120	0	0	0	0	0	0	V	l	D	V	2	the	31.833387	39.149757	39.149757	39.149757	watchful-72	None	-1	0	None
9.743126	9.853127	229.580658	86.059303	373.102020	60.960735	57.375130	65.564911	9.743126	9.853127	57.573120	59.080509	59.479881	62.097660	65.564911	0	0	0	0	0	0	l	"{	V	"{	1	latin	36.381443	42.112621	38.608421	42.112621	watchful-72	None	-5	0	None
9.853127	9.973125	373.102020	373.102020	373.102020	60.816631	54.776276	65.564911	9.853127	9.973125	65.564911	63.477249	60.736519	57.552982	54.776276	0	0	0	0	0	0	"{	t	l	"{	2	latin	36.381443	42.112621	35.779476	37.025646	watchful-72	None	-4	0	None
9.973125	10.033127	696.682251	696.682251	696.682251	52.912418	47.363152	59.948292	9.973125	10.033127	54.776276	49.469536	50.160751	51.947063	59.948292	0	0	0	0	0	0	t	V	"{	V	3	latin	36.381443	42.112621	36.118992	37.949692	watchful-72	None	-3	0	None
10.033127	10.073126	218.329407	218.329407	218.329407	60.185101	59.767437	60.779690	10.033127	10.073126	59.948292	60.779690	60.108456	59.767437	60.321613	0	0	0	0	0	0	V	n	t	V	4	latin	36.381443	42.112621	37.618534	37.618534	watchful-72	None	-2	0	None
10.073126	10.173126	699.401123	699.401123	699.401123	58.149658	47.983955	62.036251	10.073126	10.173126	60.321613	61.888676	61.002121	59.029716	48.151897	0	0	0	0	0	0	n	t	V	"u	5	latin	36.381443	42.112621	34.380493	38.495506	watchful-72	None	-1	0	None
10.173126	10.273127	--undefined--	--undefined--	--undefined--	49.462021	43.889175	54.400997	10.173126	10.273127	48.151897	49.723007	51.431534	48.094452	54.400997	0	0	0	0	0	0	t	"u	n	"u	1	tutor	33.847397	43.499607	34.388985	38.414410	watchful-72	None	-4	0	None
10.273127	10.433126	--undefined--	--undefined--	--undefined--	56.210609	45.882343	62.223679	10.273127	10.433126	54.400997	62.223679	58.994900	50.885895	45.882343	0	0	0	0	0	0	"u	t	t	"u	2	tutor	33.847397	43.499607	37.117237	43.499607	watchful-72	None	-3	0	None
10.433126	10.553125	340.145813	340.145813	340.145813	47.586929	39.798431	59.632263	10.433126	10.553125	45.882343	46.218452	40.646458	50.736092	59.281288	0	0	0	0	0	0	t	3`	"u	3`	3	tutor	33.847397	43.499607	32.208694	40.432201	watchful-72	None	-2	0	None
10.553125	10.713125	--undefined--	--undefined--	--undefined--	56.074982	43.802982	60.520176	10.553125	10.713125	59.281288	60.062035	59.115501	52.820736	43.802982	0	0	0	0	0	0	3`	spn	t	3`	4	tutor	33.847397	43.499607	33.575161	40.254601	watchful-72	None	-1	0	None
10.713125	11.945251	359.464783	207.739120	410.188965	40.173374	33.684128	50.112988	10.713125	11.945251	43.802982	41.892967	39.343754	40.474564	38.608730	0	0	0	0	0	0	spn	"aI	3`	"aI	1	XXNONVERBALXX	32.977737	40.787083	32.977737	40.787083	watchful-72	None	-1	0	None
11.945251	12.005252	517.812744	517.812744	517.812744	49.265850	38.608730	58.774452	11.945251	12.005252	38.608730	40.376144	53.275513	57.119377	57.870029	0	0	0	0	0	0	"aI	v	spn	"aI	1	i've	32.885872	35.838120	30.397953	35.102806	watchful-72	None	-2	0	None
12.005252	12.065251	563.222168	516.316895	698.909912	51.931824	48.507763	57.870029	12.005252	12.065251	57.870029	51.456902	48.507763	49.301151	50.885796	0	0	0	0	0	0	v	h	"aI	"E	2	i've	32.885872	35.838120	35.373791	35.838120	watchful-72	None	-1	0	None
12.065251	12.115251	--undefined--	--undefined--	--undefined--	60.479649	50.885796	67.809967	12.065251	12.115251	50.885796	56.415497	62.599903	65.750534	67.809967	0	0	0	0	0	0	h	"E	v	"E	1	heard	36.728218	42.031059	36.387272	41.291958	watchful-72	None	-3	0	None
12.115251	12.245252	--undefined--	--undefined--	--undefined--	66.306236	63.545486	67.809967	12.115251	12.245252	67.809967	66.875809	65.996689	66.280174	63.545486	0	0	0	0	0	0	"E	d	h	"E	2	heard	36.728218	42.031059	37.061043	42.031059	watchful-72	None	-2	0	None
12.245252	12.285251	--undefined--	--undefined--	--undefined--	61.140678	56.655617	63.545486	12.245252	12.285251	63.545486	61.094357	56.655617	61.299168	63.108768	0	0	0	0	0	0	d	V	"E	V	3	heard	36.728218	42.031059	38.527084	40.296501	watchful-72	None	-1	0	None
12.285251	12.325252	--undefined--	--undefined--	--undefined--	58.597557	51.869110	63.507370	12.285251	12.325252	63.108768	63.507370	59.934708	54.567852	51.869110	0	0	0	0	0	0	V	v	d	V	1	of	36.079678	40.296501	37.409248	40.296501	watchful-72	None	-2	0	None
12.325252	12.385251	--undefined--	--undefined--	--undefined--	51.476414	46.751270	55.114792	12.325252	12.385251	51.869110	52.612232	46.751270	51.271797	55.055130	0	0	0	0	0	0	v	j	V	"u	2	of	36.079678	40.296501	33.660095	34.334057	watchful-72	None	-1	0	None
12.385251	12.495250	--undefined--	--undefined--	--undefined--	62.202057	55.055130	67.679359	12.385251	12.495250	55.055130	59.585514	62.360710	65.339844	67.556046	0	0	0	0	0	0	j	"u	v	"u	1	you	37.818844	41.175556	41.175556	41.175556	watchful-72	None	-2	0	None
12.495250	12.675252	--undefined--	--undefined--	--undefined--	60.559315	41.872375	67.556046	12.495250	12.675252	67.556046	66.944214	63.469044	57.668575	41.872375	0	0	0	0	0	0	"u	spn	j	"u	2	you	37.818844	41.175556	37.399258	40.984020	watchful-72	None	-1	0	None
12.675252	13.261625	459.904236	271.338623	582.459656	41.981426	37.679348	47.832626	12.675252	13.261625	41.872375	43.369705	39.796909	38.897301	37.813091	0	0	0	0	0	0	spn	w	"u	"V	1	XXNONVERBALXX	31.737534	37.752960	31.737534	37.752960	watchful-72	None	-1	0	None
13.261625	13.291626	516.752380	516.752380	516.752380	36.363598	35.159725	37.813091	13.261625	13.291626	37.813091	37.813091	35.845009	36.636566	35.159725	0	0	0	0	0	0	w	"V	spn	"V	1	what	30.465368	36.015602	28.722048	34.855202	watchful-72	None	-3	0	None
13.291626	13.321625	590.919495	516.752380	665.086609	35.997597	34.745728	38.672386	13.291626	13.321625	35.159725	35.159725	38.672386	35.412552	34.745728	0	0	0	0	0	0	"V	t	w	"V	2	what	30.465368	36.015602	26.875847	36.015602	watchful-72	None	-2	0	None
13.321625	13.351625	--undefined--	--undefined--	--undefined--	36.733467	34.745728	39.307636	13.321625	13.351625	34.745728	34.745728	36.790470	36.090034	39.307636	0	0	0	0	0	0	t	spn	"V	"O	3	what	30.465368	36.015602	30.305233	31.029137	watchful-72	None	-1	0	None
13.351625	13.820000	408.600677	341.353882	514.330017	41.964233	33.362877	52.369808	13.351625	13.820000	39.307636	51.660362	37.785515	39.050896	40.672916	0	0	0	0	0	0	spn	sil	t	"O	1	XXNONVERBALXX	34.582272	42.303513	34.582272	42.303513	watchful-72	None	-1	0	None
13.820000	19.740000	--undefined--	--undefined--	--undefined--	-296.891113	-300.000000	40.672916	13.820000	19.740000	40.672916	-300.000000	-300.000000	-300.000000	34.151146	0	0	0	0	0	0	sil	spn	spn	"O	1	.	20.818655	38.532478	20.818655	38.532478	watchful-72	None	-1	0	None
19.740000	20.302750	468.586090	340.683685	688.770203	37.820290	32.209888	43.400272	19.740000	20.302750	34.151146	43.234100	34.259758	40.908264	43.003166	0	0	0	0	0	0	spn	b	sil	"O	1	XXNONVERBALXX	32.334267	39.002014	32.334267	39.002014	watchful-72	None	-1	0	None
20.302750	20.432751	409.391785	409.391785	409.391785	44.864830	39.448311	52.849922	20.302750	20.432751	43.003166	45.463104	45.713646	42.021957	52.849922	0	0	0	0	0	0	b	r\	spn	"O	1	brought	31.558733	37.620857	34.009117	37.620857	watchful-72	None	-4	0	None
20.432751	20.472750	--undefined--	--undefined--	--undefined--	56.653572	52.849922	58.390587	20.432751	20.472750	52.849922	56.854992	57.778923	58.390587	57.393440	0	0	0	0	0	0	r\	"O	b	"O	2	brought	31.558733	37.620857	33.678577	36.775269	watchful-72	None	-3	0	None
20.472750	20.552750	--undefined--	--undefined--	--undefined--	55.621635	51.784813	58.037010	20.472750	20.552750	57.393440	58.037010	56.521461	51.784813	54.027096	0	0	0	0	0	0	"O	t	r\	"O	3	brought	31.558733	37.620857	28.351501	33.106655	watchful-72	None	-2	0	None
20.552750	20.602751	--undefined--	--undefined--	--undefined--	53.499508	51.742691	56.757355	20.552750	20.602751	54.027096	52.209583	51.742691	53.889191	56.757355	0	0	0	0	0	0	t	j	"O	"U	4	brought	31.558733	37.620857	36.319847	36.319847	watchful-72	None	-1	0	None
20.602751	20.672750	--undefined--	--undefined--	--undefined--	60.458981	54.035069	64.558662	20.602751	20.672750	56.757355	62.638916	64.113663	63.167694	54.035069	0	0	0	0	0	0	j	"U	t	"U	1	you	36.365227	38.933353	35.398014	37.836460	watchful-72	None	-2	0	None
20.672750	20.702749	514.932556	514.932556	514.932556	54.213570	52.763893	55.730053	20.672750	20.702749	54.035069	52.763893	52.763893	54.325253	55.730053	0	0	0	0	0	0	"U	I	j	"U	2	you	36.365227	38.933353	37.816048	38.933353	watchful-72	None	-1	0	None
20.702749	20.752750	--undefined--	--undefined--	--undefined--	52.974087	50.198616	55.933323	20.702749	20.752750	55.730053	55.933323	53.793930	51.352936	50.198616	0	0	0	0	0	0	I	n	"U	I	1	into	31.065334	37.275612	28.830452	32.181507	watchful-72	None	-4	0	None
20.752750	20.812750	597.358704	597.358704	597.358704	48.778355	44.779209	52.642601	20.752750	20.812750	50.198616	48.648460	48.182217	52.642601	47.831596	0	0	0	0	0	0	n	t	I	V	2	into	31.065334	37.275612	28.714201	37.275612	watchful-72	None	-3	0	None
20.812750	20.852751	--undefined--	--undefined--	--undefined--	43.945389	41.194611	47.831596	20.812750	20.852751	47.831596	45.574383	43.432266	41.194611	41.694088	0	0	0	0	0	0	t	V	n	V	3	into	31.065334	37.275612	34.213406	36.946899	watchful-72	None	-2	0	None
20.852751	20.882750	--undefined--	--undefined--	--undefined--	40.485146	38.145393	41.694088	20.852751	20.882750	41.694088	41.230579	41.230579	38.145393	40.870529	0	0	0	0	0	0	V	D	t	V	4	into	31.065334	37.275612	36.946899	36.946899	watchful-72	None	-1	0	None
20.882750	20.922750	--undefined--	--undefined--	--undefined--	52.186951	40.870529	58.539196	20.882750	20.922750	40.870529	47.896500	55.222862	58.539196	58.405666	0	0	0	0	0	0	D	V	V	V	1	the	33.653988	37.960052	36.487827	37.960052	watchful-72	None	-2	0	None
20.922750	20.972750	--undefined--	--undefined--	--undefined--	49.061279	43.579025	58.405666	20.922750	20.972750	58.405666	53.407898	44.830093	46.624367	43.579025	0	0	0	0	0	0	V	g	D	V	2	the	33.653988	37.960052	31.777756	34.769142	watchful-72	None	-1	0	None
20.972750	21.042749	--undefined--	--undefined--	--undefined--	54.526718	43.579025	65.378838	20.972750	21.042749	43.579025	49.126019	48.863403	62.932487	65.378838	0	0	0	0	0	0	g	"A	V	"A	1	garden	34.816143	40.290295	35.207134	40.290295	watchful-72	None	-6	0	None
21.042749	21.192749	340.234070	340.019379	340.448792	64.825127	62.744652	67.455292	21.042749	21.192749	65.378838	65.190285	67.455292	63.812222	63.899406	0	0	0	0	0	0	"A	r\	g	"A	2	garden	34.816143	40.290295	35.499752	40.180813	watchful-72	None	-5	0	None
21.192749	21.232750	409.922333	409.922333	409.922333	59.442211	54.092392	63.899406	21.192749	21.232750	63.899406	63.250156	58.837173	57.131920	54.092392	0	0	0	0	0	0	r\	d	"A	V	3	garden	34.816143	40.290295	36.434219	38.333241	watchful-72	None	-4	0	None
21.232750	21.262749	409.922333	409.922333	409.922333	54.583794	53.134594	57.008698	21.232750	21.262749	54.092392	53.134594	53.134594	54.099487	57.008698	0	0	0	0	0	0	d	V	r\	V	4	garden	34.816143	40.290295	32.554962	36.330799	watchful-72	None	-3	0	None
21.262749	21.362751	--undefined--	--undefined--	--undefined--	53.276112	49.111256	57.008698	21.262749	21.362751	57.008698	54.989418	52.791882	49.196926	53.771824	0	0	0	0	0	0	V	n	d	V	5	garden	34.816143	40.290295	32.766483	34.434734	watchful-72	None	-2	0	None
21.362751	21.502750	412.155487	412.155487	412.155487	47.166443	35.097126	54.554371	21.362751	21.502750	53.771824	53.675087	49.818626	44.588093	35.097126	0	0	0	0	0	0	n	spn	V	I	6	garden	34.816143	40.290295	33.829739	35.812092	watchful-72	None	-1	0	None
21.502750	21.789999	456.511841	340.106628	672.662048	33.550854	30.259396	38.550858	21.502750	21.789999	35.097126	32.971733	32.943512	34.385727	33.814705	0	0	0	0	0	0	spn	sil	n	I	1	XXNONVERBALXX	32.139393	36.848873	32.139393	36.848873	watchful-72	None	-1	0	None
21.789999	21.809999	340.106628	340.106628	340.106628	32.255463	29.899263	33.814705	21.789999	21.809999	33.814705	33.814705	29.899263	29.899263	33.052418	0	0	0	0	0	0	sil	spn	spn	I	1	.	32.568348	32.568348	32.568348	32.568348	watchful-72	None	-1	0	None
21.809999	21.939999	--undefined--	--undefined--	--undefined--	33.506763	31.017014	35.618874	21.809999	21.939999	33.052418	33.555038	34.800346	31.153069	31.017014	0	0	0	0	0	0	spn	sil	sil	I	1	XXNONVERBALXX	30.251221	37.713470	30.251221	37.713470	watchful-72	None	-1	0	None
21.939999	26.019999	--undefined--	--undefined--	--undefined--	-295.522034	-300.000000	38.622444	21.939999	26.019999	31.017014	-300.000000	-300.000000	-300.000000	38.622444	0	0	0	0	0	0	sil	spn	spn	I	1	.	32.743958	32.743958	32.743958	32.743958	watchful-72	None	-1	0	None
26.019999	27.379877	381.714386	197.325500	671.758118	42.690651	34.564606	66.750748	26.019999	27.379877	38.622444	37.523045	40.786556	42.293552	41.874737	0	0	0	0	0	0	spn	I	sil	I	1	XXNONVERBALXX	35.328632	43.343430	35.328632	43.343430	watchful-72	None	-1	0	None
27.379877	27.439878	--undefined--	--undefined--	--undefined--	45.171108	41.280403	52.049858	27.379877	27.439878	41.874737	41.613907	43.901592	48.695129	52.049858	0	0	0	0	0	0	I	t	spn	I	1	it's	34.212143	40.696213	37.000530	40.696213	sassy-60	None	-3	0	None
27.439878	27.489878	519.175781	516.654907	521.696594	44.538357	41.036320	52.049858	27.439878	27.489878	52.049858	43.148918	41.924103	41.680092	41.036320	0	0	0	0	0	0	t	z	I	"V	2	it's	34.212143	40.696213	37.610161	39.144463	sassy-60	None	-2	0	None
27.489878	27.599878	231.687653	231.687653	231.687653	45.529339	41.036320	49.814445	27.489878	27.599878	41.036320	48.934715	45.530350	42.980530	47.244072	0	0	0	0	0	0	z	dZ	t	"V	3	it's	34.212143	40.696213	30.421844	33.402714	sassy-60	None	-1	0	None
27.599878	27.639875	--undefined--	--undefined--	--undefined--	51.547180	44.891163	63.230270	27.599878	27.639875	47.244072	45.463860	44.891163	56.906548	63.230270	0	0	0	0	0	0	dZ	"V	z	"V	1	just	35.742313	41.446232	32.490494	39.552135	sassy-60	None	-4	0	None
27.639875	27.709875	--undefined--	--undefined--	--undefined--	58.779892	50.311569	64.609123	27.639875	27.709875	63.230270	63.855400	58.097435	53.238213	50.311569	0	0	0	0	0	0	"V	s	dZ	"V	2	just	35.742313	41.446232	39.105968	41.446232	sassy-60	None	-3	0	None
27.709875	27.779875	--undefined--	--undefined--	--undefined--	47.718735	43.646473	50.909874	27.709875	27.779875	50.311569	49.235519	47.704498	45.293747	43.646473	0	0	0	0	0	0	s	t	"V	V	3	just	35.742313	41.446232	35.993923	37.855614	sassy-60	None	-2	0	None
27.779875	27.839876	--undefined--	--undefined--	--undefined--	45.195759	38.821148	54.842983	27.779875	27.839876	43.646473	39.769123	40.226498	50.713425	54.842983	0	0	0	0	0	0	t	V	s	V	4	just	35.742313	41.446232	35.410152	39.384102	sassy-60	None	-1	0	None
27.839876	27.899878	340.377014	340.377014	340.377014	53.326118	42.209297	62.128025	27.839876	27.899878	54.842983	61.045898	57.061218	44.869446	42.209297	0	0	0	0	0	0	V	k	t	V	1	a	38.713192	44.124607	38.713192	44.124607	sassy-60	None	-1	0	None
27.899878	27.979876	--undefined--	--undefined--	--undefined--	47.469456	39.424931	55.372169	27.899878	27.979876	42.209297	39.424931	55.372169	48.734287	49.160194	0	0	0	0	0	0	k	w	V	"E	1	question	36.692249	44.315056	31.935648	36.498161	sassy-60	None	-7	0	None
27.979876	28.009878	--undefined--	--undefined--	--undefined--	58.792900	49.160194	64.629295	27.979876	28.009878	49.160194	57.637886	63.744221	64.629295	64.629295	0	0	0	0	0	0	w	"E	k	"E	2	question	36.692249	44.315056	43.240780	43.240780	sassy-60	None	-6	0	None
28.009878	28.119875	408.601318	408.601318	408.601318	60.860424	53.316837	65.124237	28.009878	28.119875	64.629295	64.517403	61.156914	55.960892	53.316837	0	0	0	0	0	0	"E	s	w	"E	3	question	36.692249	44.315056	35.697811	39.580242	sassy-60	None	-5	0	None
28.119875	28.269876	--undefined--	--undefined--	--undefined--	48.129440	45.099834	53.316837	28.119875	28.269876	53.316837	48.268791	48.192932	46.313980	45.099834	0	0	0	0	0	0	s	tS	"E	V	4	question	36.692249	44.315056	37.707188	44.315056	sassy-60	None	-4	0	None
28.269876	28.309877	--undefined--	--undefined--	--undefined--	44.790047	42.731415	45.758041	28.269876	28.309877	45.099834	44.711361	45.758041	45.649586	42.731415	0	0	0	0	0	0	tS	V	s	V	5	question	36.692249	44.315056	--undefined--	--undefined--	sassy-60	None	-3	0	None
28.309877	28.389875	350.244141	290.857697	409.630615	53.007523	42.659180	57.395218	28.309877	28.389875	42.731415	52.145897	57.395218	55.815773	56.829613	0	0	0	0	0	0	V	n	tS	V	6	question	36.692249	44.315056	38.414391	41.210381	sassy-60	None	-2	0	None
28.389875	28.569876	--undefined--	--undefined--	--undefined--	52.898609	45.984501	57.728420	28.389875	28.569876	56.829613	54.188572	52.646812	51.855846	45.984501	0	0	0	0	0	0	n	sil	V	"{	7	question	36.692249	44.315056	38.313511	41.510925	sassy-60	None	-1	0	None
